galaxy,distance_mpc,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_ml1_kms,v_bulge_ml1_kms,sb_disk_lsun_pc2,sb_bulge_lsun_pc2,quality_flag,inclination_deg,n_points_galaxy,galaxy_point_index,signed_gas_negative_flag,source_file
UGC07690,8.11,3.54,56.9,4.31,21.99,34.5,0,0.42,0,2,41,7,5,0,UGC07690_rotmod.dat
UGC07690,8.11,4.13,55.9,4.31,22.39,31.16,0,0,0,2,41,7,6,0,UGC07690_rotmod.dat
UGC07866,4.57,0.33,12.2,4.07,3.43,9.04,0,34.04,0,2,44,7,0,0,UGC07866_rotmod.dat
UGC07866,4.57,0.66,19.4,4.07,3.44,13.22,0,17.51,0,2,44,7,1,0,UGC07866_rotmod.dat
UGC07866,4.57,1,23.9,4.07,5.29,17.22,0,11.44,0,2,44,7,2,0,UGC07866_rotmod.dat
UGC07866,4.57,1.33,26,4.07,8.85,17.5,0,5.83,0,2,44,7,3,0,UGC07866_rotmod.dat
UGC07866,4.57,1.67,28.2,4.07,11.12,17.11,0,3.3,0,2,44,7,4,0,UGC07866_rotmod.dat
UGC07866,4.57,2,30.6,4.07,13.66,16.29,0,2.18,0,2,44,7,5,0,UGC07866_rotmod.dat
UGC07866,4.57,2.32,33.1,4.07,14.34,16.35,0,1.63,0,2,44,7,6,0,UGC07866_rotmod.dat
UGC08286,6.5,0.47,22.2,2.81,-3.85,16.14,0,82.49,0,1,90,17,0,1,UGC08286_rotmod.dat
UGC08286,6.5,0.95,43.4,3.47,-1.38,24.37,0,52.72,0,1,90,17,1,1,UGC08286_rotmod.dat
UGC08286,6.5,1.42,60.2,3.04,-0.63,30.01,0,40.22,0,1,90,17,2,1,UGC08286_rotmod.dat
UGC08286,6.5,1.9,69.6,2.05,8.67,34.64,0,31.23,0,1,90,17,3,0,UGC08286_rotmod.dat
UGC08286,6.5,2.37,72.5,2,11.4,38.52,0,22.7,0,1,90,17,4,0,UGC08286_rotmod.dat
UGC08286,6.5,2.84,74.3,2.02,11.54,39.29,0,15.52,0,1,90,17,5,0,UGC08286_rotmod.dat
UGC08286,6.5,3.3,75.8,2.01,12.92,40.32,0,11.35,0,1,90,17,6,0,UGC08286_rotmod.dat
UGC08286,6.5,3.78,77.2,2.05,16.18,39.87,0,7.3,0,1,90,17,7,0,UGC08286_rotmod.dat
UGC08286,6.5,4.25,79.3,2.08,18.85,39.64,0,4.23,0,1,90,17,8,0,UGC08286_rotmod.dat
UGC08286,6.5,4.73,81.3,2.08,23.39,37.47,0,2.11,0,1,90,17,9,0,UGC08286_rotmod.dat
UGC08286,6.5,5.2,81.6,2.03,23.16,35.37,0,1.36,0,1,90,17,10,0,UGC08286_rotmod.dat
UGC08286,6.5,5.67,82.1,2.02,23.39,33.69,0,0.93,0,1,90,17,11,0,UGC08286_rotmod.dat
UGC08286,6.5,6.15,82.9,2,22.11,32.23,0,0.61,0,1,90,17,12,0,UGC08286_rotmod.dat
UGC08286,6.5,6.62,83.2,2,22.46,30.9,0,0.37,0,1,90,17,13,0,UGC08286_rotmod.dat
UGC08286,6.5,7.1,83.5,2.02,26.07,29.56,0,0.21,0,1,90,17,14,0,UGC08286_rotmod.dat
UGC08286,6.5,7.57,83.8,2,25.72,28.4,0,0.17,0,1,90,17,15,0,UGC08286_rotmod.dat
UGC08286,6.5,8.04,84.3,2,26.3,27.44,0,0.12,0,1,90,17,16,0,UGC08286_rotmod.dat
UGC08490,4.65,0.34,38.8,3.69,0.91,27.87,0,246.74,0,1,50,30,0,0,UGC08490_rotmod.dat
UGC08490,4.65,0.68,50.1,3.69,7.1,39.52,0,115.82,0,1,50,30,1,0,UGC08490_rotmod.dat
UGC08490,4.65,1.02,60.2,3.69,10.23,44.52,0,75.75,0,1,50,30,2,0,UGC08490_rotmod.dat
UGC08490,4.65,1.36,68.2,3.69,12.18,46.26,0,41.22,0,1,50,30,3,0,UGC08490_rotmod.dat
UGC08490,4.65,1.69,72.8,3.69,14.42,45.8,0,27.51,0,1,50,30,4,0,UGC08490_rotmod.dat
UGC08490,4.65,2.03,75.3,3.69,15.29,45.05,0,15.53,0,1,50,30,5,0,UGC08490_rotmod.dat
UGC08490,4.65,2.37,76.6,3.69,18.41,43.11,0,9.72,0,1,50,30,6,0,UGC08490_rotmod.dat
UGC08490,4.65,2.7,77.6,3.69,20.65,41.2,0,6.89,0,1,50,30,7,0,UGC08490_rotmod.dat
UGC08490,4.65,3.05,78.5,3.69,21.24,39.62,0,4.81,0,1,50,30,8,0,UGC08490_rotmod.dat
UGC08490,4.65,3.38,78.2,3.69,22.11,38.18,0,3.48,0,1,50,30,9,0,UGC08490_rotmod.dat
UGC08490,4.65,3.72,78.8,3.69,23.77,36.93,0,2.42,0,1,50,30,10,0,UGC08490_rotmod.dat
UGC08490,4.65,4.06,79.2,3.69,25.04,35.68,0,1.42,0,1,50,30,11,0,UGC08490_rotmod.dat
UGC08490,4.65,4.39,79.2,3.69,24.74,34.2,0,0.59,0,1,50,30,12,0,UGC08490_rotmod.dat
UGC08490,4.65,4.74,79.2,3.69,24.74,32.41,0,0.26,0,1,50,30,13,0,UGC08490_rotmod.dat
UGC08490,4.65,5.08,78.8,3.69,23.87,31.05,0,0.18,0,1,50,30,14,0,UGC08490_rotmod.dat
UGC08490,4.65,5.41,78.5,3.69,22.31,29.85,0,0.11,0,1,50,30,15,0,UGC08490_rotmod.dat
UGC08490,4.65,5.75,80.1,3.69,22.6,28.79,0,0.07,0,1,50,30,16,0,UGC08490_rotmod.dat
UGC08490,4.65,6.09,80.1,3.69,23.18,27.84,0,0.04,0,1,50,30,17,0,UGC08490_rotmod.dat
UGC08490,4.65,6.42,80.1,3.69,22.99,26.98,0,0.02,0,1,50,30,18,0,UGC08490_rotmod.dat
UGC08490,4.65,6.77,80.1,3.69,22.99,26.18,0,0.01,0,1,50,30,19,0,UGC08490_rotmod.dat
UGC08490,4.65,7.11,79.8,3.69,22.8,25.47,0,0.01,0,1,50,30,20,0,UGC08490_rotmod.dat
UGC08490,4.65,7.44,79.8,3.69,23.87,24.82,0,0.01,0,1,50,30,21,0,UGC08490_rotmod.dat
UGC08490,4.65,7.78,79.5,3.69,24.06,24.22,0,0,0,1,50,30,22,0,UGC08490_rotmod.dat
UGC08490,4.65,8.12,79.5,3.69,22.89,23.66,0,0,0,1,50,30,23,0,UGC08490_rotmod.dat
UGC08490,4.65,8.46,78.8,3.69,23.09,23.15,0,0,0,1,50,30,24,0,UGC08490_rotmod.dat
UGC08490,4.65,8.8,77.9,3.69,23.38,22.65,0,0,0,1,50,30,25,0,UGC08490_rotmod.dat
UGC08490,4.65,9.13,77.2,3.69,22.8,22.21,0,0,0,1,50,30,26,0,UGC08490_rotmod.dat
UGC08490,4.65,9.47,77.6,3.69,22.21,21.79,0,0,0,1,50,30,27,0,UGC08490_rotmod.dat
UGC08490,4.65,9.77,76.6,3.69,22.21,21.43,0,0,0,1,50,30,28,0,UGC08490_rotmod.dat
UGC08490,4.65,10.15,77.6,3.69,22.5,21,0,0,0,1,50,30,29,0,UGC08490_rotmod.dat
UGC08550,6.7,0.49,25,2.04,3.42,17.04,0,58.85,0,1,90,11,0,0,UGC08550_rotmod.dat
UGC08550,6.7,0.97,42.5,2.7,4.1,26.7,0,34.44,0,1,90,11,1,0,UGC08550_rotmod.dat
UGC08550,6.7,1.47,48,2.15,10.21,28.91,0,12.1,0,1,90,11,2,0,UGC08550_rotmod.dat
UGC08550,6.7,1.95,49.2,2.08,12.59,27.91,0,4.42,0,1,90,11,3,0,UGC08550_rotmod.dat
UGC08550,6.7,2.44,50.4,2.06,13.04,24.63,0,0.9,0,1,90,11,4,0,UGC08550_rotmod.dat
UGC08550,6.7,2.92,51.6,2.04,12.14,22.08,0,0.36,0,1,90,11,5,0,UGC08550_rotmod.dat
UGC08550,6.7,3.41,53.2,2,13.38,20.22,0,0.14,0,1,90,11,6,0,UGC08550_rotmod.dat
UGC08550,6.7,3.89,55.1,2.05,14.95,18.69,0,0.05,0,1,90,11,7,0,UGC08550_rotmod.dat
UGC08550,6.7,4.39,57.8,2.24,18.33,17.42,0,0.02,0,1,90,11,8,0,UGC08550_rotmod.dat
UGC08550,6.7,4.88,57.3,2,21.25,16.4,0,0.01,0,1,90,11,9,0,UGC08550_rotmod.dat
UGC08550,6.7,5.36,57.5,2,22.04,15.57,0,0,0,1,90,11,10,0,UGC08550_rotmod.dat
UGC08699,39.3,0.22,152,39.4,0.62,26.39,158.03,1284.41,17156.5,2,73,41,0,0,UGC08699_rotmod.dat
UGC08699,39.3,0.43,167,32.9,1.83,47.21,231.8,1125.76,7720.07,2,73,41,1,0,UGC08699_rotmod.dat
UGC08699,39.3,0.65,179,20.9,2.76,65.47,250.59,980.53,2738.14,2,73,41,2,0,UGC08699_rotmod.dat
UGC08699,39.3,0.87,188,15.7,3.59,80.81,244.02,854.03,1058.7,2,73,41,3,0,UGC08699_rotmod.dat
UGC08699,39.3,1.08,195,10.6,4.38,93.2,231.39,748.54,443.76,2,73,41,4,0,UGC08699_rotmod.dat
UGC08699,39.3,1.31,199,8.88,5.12,104.66,217.32,647.89,128.19,2,73,41,5,0,UGC08699_rotmod.dat
UGC08699,39.3,1.52,202,4.4,5.84,113.51,203.82,567.07,14.44,2,73,41,6,0,UGC08699_rotmod.dat
UGC08699,39.3,1.73,202,2.3,6.53,120.8,191.4,494.29,1.36,2,73,41,7,0,UGC08699_rotmod.dat
UGC08699,39.3,1.96,202,3.38,7.2,127.95,179.83,433.23,0.1,2,73,41,8,0,UGC08699_rotmod.dat
UGC08699,39.3,2.17,200,4.47,7.85,133.72,170.88,374.57,0.01,2,73,41,9,0,UGC08699_rotmod.dat
UGC08699,39.3,2.39,196,2.88,8.49,138.13,162.54,305.03,0,2,73,41,10,0,UGC08699_rotmod.dat
UGC08699,39.3,2.6,193,3.32,9.1,140.07,156.06,243.47,0,2,73,41,11,0,UGC08699_rotmod.dat
UGC08699,39.3,2.83,189,2.21,9.69,139.86,149.58,190.61,0,2,73,41,12,0,UGC08699_rotmod.dat
UGC08699,39.3,3.04,184,14,10.26,138.24,144.32,155.5,0,2,73,41,13,0,UGC08699_rotmod.dat
UGC08699,39.3,5.87,170,5.45,16.97,124.36,103.86,85.65,0,2,73,41,14,0,UGC08699_rotmod.dat
UGC08699,39.3,6.08,172,6.66,17.59,125.28,102.05,83.33,0,2,73,41,15,0,UGC08699_rotmod.dat
UGC08699,39.3,6.3,174,3.96,18.32,126.27,100.25,80.59,0,2,73,41,16,0,UGC08699_rotmod.dat
UGC08699,39.3,6.52,176,5.18,18.94,127.31,98.55,77.61,0,2,73,41,17,0,UGC08699_rotmod.dat
UGC08699,39.3,6.74,178,3.04,19.56,128.27,96.92,74.35,0,2,73,41,18,0,UGC08699_rotmod.dat
UGC08699,39.3,6.95,180,2.75,20.18,129.11,95.45,71.73,0,2,73,41,19,0,UGC08699_rotmod.dat
UGC08699,39.3,7.16,182,2.34,20.9,130.08,94.04,69.78,0,2,73,41,20,0,UGC08699_rotmod.dat
UGC08699,39.3,7.39,183,3.39,21.52,131.37,92.56,68.08,0,2,73,41,21,0,UGC08699_rotmod.dat
UGC08699,39.3,7.6,184,7.58,22.25,132.89,91.28,66.23,0,2,73,41,22,0,UGC08699_rotmod.dat
UGC08699,39.3,7.82,185,6.08,22.97,134.56,89.98,63.37,0,2,73,41,23,0,UGC08699_rotmod.dat
UGC08699,39.3,8.03,186,6.73,23.7,136.18,88.8,60.28,0,2,73,41,24,0,UGC08699_rotmod.dat
UGC08699,39.3,8.26,187,6.83,24.42,137.94,87.55,56.45,0,2,73,41,25,0,UGC08699_rotmod.dat
UGC08699,39.3,8.47,187,6.11,25.15,139.4,86.46,52.04,0,2,73,41,26,0,UGC08699_rotmod.dat
UGC08699,39.3,8.68,188,4.78,25.77,140.55,85.41,47.02,0,2,73,41,27,0,UGC08699_rotmod.dat
UGC08699,39.3,8.91,188,4.14,26.49,141.3,84.3,40.84,0,2,73,41,28,0,UGC08699_rotmod.dat
UGC08699,39.3,9.53,187,5.93,28.25,140.15,81.51,26.78,0,2,73,41,29,0,UGC08699_rotmod.dat
UGC08699,39.3,9.78,187,7.63,28.97,138.99,80.46,22.33,0,2,73,41,30,0,UGC08699_rotmod.dat
UGC08699,39.3,9.99,186,7.89,29.6,137.71,79.61,18.95,0,2,73,41,31,0,UGC08699_rotmod.dat
UGC08699,39.3,10.21,186,9.86,30.11,136.12,78.75,16.15,0,2,73,41,32,0,UGC08699_rotmod.dat
UGC08699,39.3,11.46,182,2.51,33.53,126.5,74.33,7.76,0,2,73,41,33,0,UGC08699_rotmod.dat
UGC08699,39.3,13.39,177,3.62,37.77,114.46,68.77,4.2,0,2,73,41,34,0,UGC08699_rotmod.dat
UGC08699,39.3,15.21,175,6.71,39.12,106.58,64.52,2.6,0,2,73,41,35,0,UGC08699_rotmod.dat
UGC08699,39.3,17.13,177,6.13,39.12,99.72,60.8,1.56,0,2,73,41,36,0,UGC08699_rotmod.dat
UGC08699,39.3,19.06,180,3.95,39.01,94,57.64,1.03,0,2,73,41,37,0,UGC08699_rotmod.dat
UGC08699,39.3,20.99,181,4.46,38.7,89.28,54.92,0.79,0,2,73,41,38,0,UGC08699_rotmod.dat
UGC08699,39.3,22.92,182,7.09,37.05,85.64,52.56,0.5,0,2,73,41,39,0,UGC08699_rotmod.dat
UGC08699,39.3,25.7,183,7.49,34.05,80.57,49.64,0.18,0,2,73,41,40,0,UGC08699_rotmod.dat
UGC08837,7.21,0.52,7.31,2.12,-3.67,11.19,0,32.26,0,2,80,8,0,1,UGC08837_rotmod.dat
UGC08837,7.21,1.05,14.6,2.05,-4.64,16.58,0,21.96,0,2,80,8,1,1,UGC08837_rotmod.dat
UGC08837,7.21,1.57,21,2.05,2.4,20.63,0,16.46,0,2,80,8,2,0,UGC08837_rotmod.dat
UGC08837,7.21,2.09,28.1,2.06,12.6,23.82,0,11.7,0,2,80,8,3,0,UGC08837_rotmod.dat
UGC08837,7.21,2.63,35.3,2.5,16.76,25.79,0,8.74,0,2,80,8,4,0,UGC08837_rotmod.dat
UGC08837,7.21,3.15,43,3.38,17.12,27.83,0,5.69,0,2,80,8,5,0,UGC08837_rotmod.dat
UGC08837,7.21,3.68,46.6,3.15,20.09,26.92,0,2.58,0,2,80,8,6,0,UGC08837_rotmod.dat
UGC08837,7.21,4.2,48,3,22.95,25.81,0,1.25,0,2,80,8,7,0,UGC08837_rotmod.dat
UGC09037,83.6,2.43,62.2,5.69,10.89,136.53,0,402.36,0,2,65,22,0,0,UGC09037_rotmod.dat
UGC09037,83.6,3.65,88.2,3.85,14.29,148.1,0,235.2,0,2,65,22,1,0,UGC09037_rotmod.dat
UGC09037,83.6,4.86,107,4.42,16.72,150.72,0,147.3,0,2,65,22,2,0,UGC09037_rotmod.dat
UGC09037,83.6,6.08,120,3.93,25.95,151.05,0,121.61,0,2,65,22,3,0,UGC09037_rotmod.dat
UGC09037,83.6,7.29,124,5.15,32.85,157.64,0,90.72,0,2,65,22,4,0,UGC09037_rotmod.dat
UGC09037,83.6,8.51,128,4.29,38.2,155.32,0,62.19,0,2,65,22,5,0,UGC09037_rotmod.dat
UGC09037,83.6,9.73,133,5.36,40.33,153.04,0,48.99,0,2,65,22,6,0,UGC09037_rotmod.dat
UGC09037,83.6,10.96,138,6.78,39.17,152.74,0,39.66,0,2,65,22,7,0,UGC09037_rotmod.dat
UGC09037,83.6,12.19,143,6.42,46.36,150.89,0,25.26,0,2,65,22,8,0,UGC09037_rotmod.dat
UGC09037,83.6,13.41,146,5.4,53.75,145.59,0,18.66,0,2,65,22,9,0,UGC09037_rotmod.dat
UGC09037,83.6,14.55,148,4.5,56.66,141.61,0,14.96,0,2,65,22,10,0,UGC09037_rotmod.dat
UGC09037,83.6,15.78,154,4.46,60.84,137.81,0,10.66,0,2,65,22,11,0,UGC09037_rotmod.dat
UGC09037,83.6,17,158,4.02,62.11,133.01,0,7.68,0,2,65,22,12,0,UGC09037_rotmod.dat
UGC09037,83.6,18.23,159,5.07,60.94,128.36,0,5.88,0,2,65,22,13,0,UGC09037_rotmod.dat
UGC09037,83.6,19.46,160,7.33,60.06,123.99,0,4.69,0,2,65,22,14,0,UGC09037_rotmod.dat
UGC09037,83.6,20.69,158,7.82,64.05,120.09,0,3.96,0,2,65,22,15,0,UGC09037_rotmod.dat
UGC09037,83.6,21.92,155,8.07,63.17,117,0,3.38,0,2,65,22,16,0,UGC09037_rotmod.dat
UGC09037,83.6,23.14,156,7.93,61.23,113.92,0,2.58,0,2,65,22,17,0,UGC09037_rotmod.dat
UGC09037,83.6,24.28,154,9.09,62.4,110.72,0,2.11,0,2,65,22,18,0,UGC09037_rotmod.dat
UGC09037,83.6,25.51,150,13.4,60.16,107.64,0,1.93,0,2,65,22,19,0,UGC09037_rotmod.dat
UGC09037,83.6,26.73,141,20.1,64.54,105.08,0,1.77,0,2,65,22,20,0,UGC09037_rotmod.dat
UGC09037,83.6,27.96,152,16,66.58,102.79,0,1.67,0,2,65,22,21,0,UGC09037_rotmod.dat
UGC09133,57.1,0.32,284,34.7,-3.24,26.79,189.88,1402.59,19827.42,1,53,68,0,1,UGC09133_rotmod.dat
UGC09133,57.1,0.63,282,18.8,-2.41,50.47,292.13,1303.47,10165.91,1,53,68,1,1,UGC09133_rotmod.dat
UGC09133,57.1,0.95,281,12.6,-0.21,72.14,320.6,1208.5,5354.8,1,53,68,2,1,UGC09133_rotmod.dat
UGC09133,57.1,1.26,280,10.6,2.45,90.82,326.59,1123.1,3300.36,1,53,68,3,0,UGC09133_rotmod.dat
UGC09133,57.1,1.58,280,10.8,3.54,108.12,325.9,1041.27,2103.94,1,53,68,4,0,UGC09133_rotmod.dat
UGC09133,57.1,1.89,279,7.67,4.4,123.29,320.4,967.69,1429.43,1,53,68,5,0,UGC09133_rotmod.dat
UGC09133,57.1,2.21,279,11.2,5.23,137.43,313.32,897.18,1006.49,1,53,68,6,0,UGC09133_rotmod.dat
UGC09133,57.1,2.52,279,4.45,6.01,149.84,305.5,833.78,748.35,1,53,68,7,0,UGC09133_rotmod.dat
UGC09133,57.1,2.84,279,5.03,6.75,161.33,297.22,773.03,612.35,1,53,68,8,0,UGC09133_rotmod.dat
UGC09133,57.1,3.15,279,4.26,7.48,171.56,290.7,718.39,534.72,1,53,68,9,0,UGC09133_rotmod.dat
UGC09133,57.1,3.47,279,4.14,8.19,181.11,286.88,666.05,422.4,1,53,68,10,0,UGC09133_rotmod.dat
UGC09133,57.1,3.79,279,5.73,8.9,189.8,283.42,617.52,288.59,1,53,68,11,0,UGC09133_rotmod.dat
UGC09133,57.1,4.1,280,4.52,9.6,197.34,279.37,573.89,189.15,1,53,68,12,0,UGC09133_rotmod.dat
UGC09133,57.1,4.42,280,4.86,10.25,204.41,274.03,532.06,95.7,1,53,68,13,0,UGC09133_rotmod.dat
UGC09133,57.1,4.73,280,1.59,10.97,210.6,267.5,487.58,49.26,1,53,68,14,0,UGC09133_rotmod.dat
UGC09133,57.1,5.05,281,1.85,11.69,215.35,260.4,441.24,24.96,1,53,68,15,0,UGC09133_rotmod.dat
UGC09133,57.1,5.36,282,4.81,12.31,218.91,253.49,408.32,12.96,1,53,68,16,0,UGC09133_rotmod.dat
UGC09133,57.1,5.68,282,20.3,13.02,222.04,246.69,380.67,6.52,1,53,68,17,0,UGC09133_rotmod.dat
UGC09133,57.1,5.99,283,12.8,13.74,224.98,240.45,359.58,3.4,1,53,68,18,0,UGC09133_rotmod.dat
UGC09133,57.1,6.31,284,8.08,14.46,228.22,234.35,341.54,1.71,1,53,68,19,0,UGC09133_rotmod.dat
UGC09133,57.1,6.62,284,7.81,15.07,231.93,228.92,326.7,0.89,1,53,68,20,0,UGC09133_rotmod.dat
UGC09133,57.1,6.94,285,10.4,15.79,235.94,223.68,306.23,0.45,1,53,68,21,0,UGC09133_rotmod.dat
UGC09133,57.1,7.57,286,6.82,17.23,242.45,214.14,257.47,0.12,1,53,68,22,0,UGC09133_rotmod.dat
UGC09133,57.1,7.89,287,13.4,17.95,243.91,209.75,227.66,0.06,1,53,68,23,0,UGC09133_rotmod.dat
UGC09133,57.1,8.2,287,10.5,18.77,244.06,205.73,209.07,0.03,1,53,68,24,0,UGC09133_rotmod.dat
UGC09133,57.1,8.31,288,2.93,18.97,244.14,204.35,204.24,0.02,1,53,68,25,0,UGC09133_rotmod.dat
UGC09133,57.1,8.52,288,5.58,19.59,244.43,201.86,197.13,0.02,1,53,68,26,0,UGC09133_rotmod.dat
UGC09133,57.1,8.83,288,5.74,20.3,245.34,198.26,187.41,0.01,1,53,68,27,0,UGC09133_rotmod.dat
UGC09133,57.1,9.15,288,7,21.12,245.9,194.78,171.33,0,1,53,68,28,0,UGC09133_rotmod.dat
UGC09133,57.1,9.78,289,12.7,22.56,245.25,188.37,138.98,0,1,53,68,29,0,UGC09133_rotmod.dat
UGC09133,57.1,10.1,289,3.89,23.18,244,185.3,127.27,0,1,53,68,30,0,UGC09133_rotmod.dat
UGC09133,57.1,11.04,288,5.02,25.23,239.18,177.32,102.81,0,1,53,68,31,0,UGC09133_rotmod.dat
UGC09133,57.1,11.36,288,3.39,25.74,237.64,174.8,97.25,0,1,53,68,32,0,UGC09133_rotmod.dat
UGC09133,57.1,11.67,288,10.7,26.35,236.26,172.47,92.94,0,1,53,68,33,0,UGC09133_rotmod.dat
UGC09133,57.1,13.57,285,4.07,29.02,230.28,159.94,69.68,0,1,53,68,34,0,UGC09133_rotmod.dat
UGC09133,57.1,13.88,284,8.92,29.38,229.01,158.15,65.64,0,1,53,68,35,0,UGC09133_rotmod.dat
UGC09133,57.1,14.2,284,5.69,29.84,228.03,156.35,61.84,0,1,53,68,36,0,UGC09133_rotmod.dat
UGC09133,57.1,16.61,278,9.14,32.61,219.86,144.57,45.35,0,1,53,68,37,0,UGC09133_rotmod.dat
UGC09133,57.1,19.35,273,6.1,35.69,212.46,133.94,26.39,0,1,53,68,38,0,UGC09133_rotmod.dat
UGC09133,57.1,22.19,269,2.26,39.89,201.82,125.08,19.6,0,1,53,68,39,0,UGC09133_rotmod.dat
UGC09133,57.1,24.92,265,1.32,44.61,194.49,118.03,14.04,0,1,53,68,40,0,UGC09133_rotmod.dat
UGC09133,57.1,27.66,262,3.15,49.22,187.22,112.03,9.81,0,1,53,68,41,0,UGC09133_rotmod.dat
UGC09133,57.1,30.5,257,4.71,51.48,179.93,106.69,6.71,0,1,53,68,42,0,UGC09133_rotmod.dat
UGC09133,57.1,33.23,252,4.96,51.89,173.14,102.21,4.38,0,1,53,68,43,0,UGC09133_rotmod.dat
UGC09133,57.1,35.96,247,2.58,50.25,166.11,98.25,2.89,0,1,53,68,44,0,UGC09133_rotmod.dat
UGC09133,57.1,38.8,242,2.52,48.3,159.33,94.59,1.9,0,1,53,68,45,0,UGC09133_rotmod.dat
UGC09133,57.1,41.54,238,2.3,47.17,153.43,91.42,1.28,0,1,53,68,46,0,UGC09133_rotmod.dat
UGC09133,57.1,44.27,235,0.63,47.68,147.95,88.55,0.87,0,1,53,68,47,0,UGC09133_rotmod.dat
UGC09133,57.1,47.11,236,1.4,49.73,142.73,85.84,0.58,0,1,53,68,48,0,UGC09133_rotmod.dat
UGC09133,57.1,49.84,239,2.07,50.56,138.21,83.46,0.39,0,1,53,68,49,0,UGC09133_rotmod.dat
UGC09133,57.1,52.58,242,2.63,49.43,133.98,81.25,0.26,0,1,53,68,50,0,UGC09133_rotmod.dat
UGC09133,57.1,55.42,245,1.64,49.12,129.96,79.14,0.18,0,1,53,68,51,0,UGC09133_rotmod.dat
UGC09133,57.1,58.15,247,1.31,50.56,126.43,77.26,0.12,0,1,53,68,52,0,UGC09133_rotmod.dat
UGC09133,57.1,60.89,246,2.14,53.22,123.2,75.51,0.08,0,1,53,68,53,0,UGC09133_rotmod.dat
UGC09133,57.1,63.62,243,4,53.84,120.17,73.87,0.05,0,1,53,68,54,0,UGC09133_rotmod.dat
UGC09133,57.1,66.46,239,4.67,53.63,117.27,72.27,0.04,0,1,53,68,55,0,UGC09133_rotmod.dat
UGC09133,57.1,69.19,234,5.12,53.12,114.7,70.83,0.02,0,1,53,68,56,0,UGC09133_rotmod.dat
UGC09133,57.1,71.93,230,2.1,53.02,112.26,69.47,0.02,0,1,53,68,57,0,UGC09133_rotmod.dat
UGC09133,57.1,74.77,228,1.32,53.32,109.91,68.14,0.01,0,1,53,68,58,0,UGC09133_rotmod.dat
UGC09133,57.1,77.5,228,1.6,54.04,107.81,66.93,0.01,0,1,53,68,59,0,UGC09133_rotmod.dat
UGC09133,57.1,80.23,227,3.16,54.66,105.81,65.78,0.01,0,1,53,68,60,0,UGC09133_rotmod.dat
UGC09133,57.1,83.07,226,3.48,54.96,103.86,64.64,0,0,1,53,68,61,0,UGC09133_rotmod.dat
UGC09133,57.1,85.81,224,3.71,54.86,102.09,63.6,0,0,1,53,68,62,0,UGC09133_rotmod.dat
UGC09133,57.1,88.54,222,1.49,54.35,100.4,62.62,0,0,1,53,68,63,0,UGC09133_rotmod.dat
UGC09133,57.1,91.38,222,1.18,53.73,98.74,61.64,0,0,1,53,68,64,0,UGC09133_rotmod.dat
UGC09133,57.1,94.12,224,1.22,53.22,97.22,60.73,0,0,1,53,68,65,0,UGC09133_rotmod.dat
UGC09133,57.1,99.69,227,2.8,52.91,94.34,59.01,0,0,1,53,68,66,0,UGC09133_rotmod.dat
UGC09133,57.1,108.31,229,4.12,51.38,90.37,56.61,0,0,1,53,68,67,0,UGC09133_rotmod.dat
UGC09992,10.7,0.78,28.1,5.66,6.39,20.31,0,36.38,0,2,30,5,0,0,UGC09992_rotmod.dat
UGC09992,10.7,1.55,31.3,5.66,10.35,23.49,0,10.22,0,2,30,5,1,0,UGC09992_rotmod.dat
UGC09992,10.7,2.34,33,5.66,14.5,22.94,0,4.68,0,2,30,5,2,0,UGC09992_rotmod.dat
UGC09992,10.7,3.12,33.4,5.66,17.55,22.52,0,2.51,0,2,30,5,3,0,UGC09992_rotmod.dat
UGC09992,10.7,3.89,34.3,5.66,17.55,22.05,0,1.24,0,2,30,5,4,0,UGC09992_rotmod.dat
UGC10310,15.2,1.1,33.2,5.06,3.45,21.28,0,48.94,0,1,34,7,0,0,UGC10310_rotmod.dat
UGC10310,15.2,2.21,54.6,5.06,6.51,35.54,0,27.59,0,1,34,7,1,0,UGC10310_rotmod.dat
UGC10310,15.2,3.31,65.7,5.06,11.85,39.59,0,15.03,0,1,34,7,2,0,UGC10310_rotmod.dat
UGC10310,15.2,4.42,69.2,5.06,18.75,38.75,0,7.39,0,1,34,7,3,0,UGC10310_rotmod.dat
UGC10310,15.2,5.52,70.9,5.06,26.75,39.1,0,4.76,0,1,34,7,4,0,UGC10310_rotmod.dat
UGC10310,15.2,6.64,72.4,5.06,30.8,37.98,0,2.41,0,1,34,7,5,0,UGC10310_rotmod.dat
UGC10310,15.2,7.74,73.2,5.06,30.9,35.45,0,0,0,1,34,7,6,0,UGC10310_rotmod.dat
UGC11455,78.6,0.62,35.1,4.01,0.82,71.2,0,1873.58,0,1,90,36,0,0,UGC11455_rotmod.dat
UGC11455,78.6,1.23,64.6,4.19,1,112.64,0,1393.4,0,1,90,36,1,0,UGC11455_rotmod.dat
UGC11455,78.6,1.83,80.1,6.32,2.09,139.71,0,1127.85,0,1,90,36,2,0,UGC11455_rotmod.dat
UGC11455,78.6,2.47,113,10.4,3.39,159.08,0,925.97,0,1,90,36,3,0,UGC11455_rotmod.dat
UGC11455,78.6,3.08,136,7.59,2.17,171.23,0,805.41,0,1,90,36,4,0,UGC11455_rotmod.dat
UGC11455,78.6,3.68,150,7.75,0.18,180.9,0,736.52,0,1,90,36,5,0,UGC11455_rotmod.dat
