CNAME,GaiaEDR3,Rbirth,rguidmean,b_Rbirth,B_Rbirth,s_Rbirth,migration_delta_r_kpc
 , ,kpc,kpc,kpc,kpc,kpc,
----------------,-------------------,-------------------,-------------------,-------------------,-------------------,-------------------,
03495205-3002059,4887858913848005632,21.9767119137050493,10.5711255013509806,14.9883289053458153,28.6983654680792810, 8.2605331615489153,-11.405586412354069
03500667-6030568,4680540430152883968, 3.1832606997265098, 7.0616524504986273, 2.7692546820019954, 5.2516957097590966, 1.1964299957643787,3.878391750772118
03585773-2950524,4887360560202371840, 3.3034061997403601, 6.7338187612899256, 3.0575647837350721, 3.5915366004735492, 0.2395928344873261,3.4304125615495655
03585952-4241561,4841834319181268352, 3.6122238764016799, 7.8754703982414336, 2.6307554752062923, 4.1033594111879612, 0.7473044483230096,4.263246521839754
03590061-3700190,4857380623324105984, 5.6578856419141248, 7.7809663157655340, 4.3578679141168593, 6.3446266292992775, 0.9282742268330250,2.123080673851409
03590904-4649376,4832109310632229504, 5.9209548470533804, 9.8102763497444183, 4.8079262071325388, 6.8790013038649578, 1.0484826458242871,3.889321502691038
03591175-2947177,4887362346908762368, 2.3383522654954052, 7.9089057923886283, 2.1002044941018574, 2.5301650468794623, 0.3391801419747915,5.570553526893223
03592298-5555565,4683519453828393728,10.0753124517781991, 7.8989498891625374, 8.9785253653376245,12.0184059217243480, 1.7337656272153710,-2.1763625626156617
03592684-5550421,4683520312821783552, 4.7076205193663903, 7.1321556517765430, 3.8060145569150290, 5.7009160680499731, 0.8605625026499206,2.4245351324101527
03593501-5600540,4683492550153257984,14.7713962482772008, 9.2886426185870672,12.8717511708482952,16.3724001420704575, 1.8456897456717312,-5.482753629690132
03594952-4700313,4832094501584991232, 2.9263073809735003, 7.4561708708200705, 2.7688655553331998, 3.1086216205415562, 0.1956929418381836,4.52986348984657
03594976-3709090,4857329392954196096, 7.0582230686424303, 8.7325586307837053, 6.1028012430867769, 8.0417298423324599, 1.0224437228600545,1.674335562141275
04000357-4652095,4832097593961434752, 6.1289282725585252, 8.2051804251435634, 5.6463221152493759, 6.8950808338670253, 0.6066576633363687,2.076252152585038
04001201-4701234,4832091718446177664, 3.1353724475221947, 9.4910508268928755, 2.9017989265558333, 3.4592795655715789, 0.3221329904844651,6.355678379370683
04002084-3705151,4857335749505784832, 7.3675931374972503, 7.7592244552465548, 7.0270999513761261, 8.0622209778429639, 0.6134428971884422,0.3916313177493045
04002730-4227550,4842029035818676224, 7.3320061287494100, 8.6998581752461970, 6.2991902556192958, 8.1826728103679240, 1.1940024203413035,1.3678520464967878
04002954-3654004,4857341625021036416, 3.6435851886642552, 9.0316432153665396, 2.6360567477566987, 3.8702271539990751, 0.6291317530957526,5.388058026702286
04003936-5556021,4683505847371986304, 4.4209301384038646, 6.0982253453260746, 3.7990337023755778, 5.0643203900084108, 0.6619116044442851,1.67729520692221
04005608-5602261,4683503991946117376, 3.9933337355486000, 8.4997604297916087, 2.6978411057533229, 4.3164170116079932, 0.7616700548481411,4.506426694243009
04090894-6028189,4679999058114823296,14.9562676608979501, 8.9659466198157354,13.6246070269507040,16.4667372977084199, 1.5130287907634494,-5.9903210410822165
04091517-6026301,4679999573510916992, 7.0657034978714854, 8.1439477581168251, 4.8971067592720994, 8.1461331947083089, 1.3930396438938797,1.0782442602453406
04092383-5000195,4830276901489248640, 4.2760371388132743, 8.6547224128641513, 2.7870062997199825, 4.9812226594685720, 1.1307051232043870,4.378685274050876
04093759-3505563,4881946083910492672, 5.5678647356726598, 9.8896751708374282, 5.0196767092622769, 6.3018235399347304, 0.6745840008040329,4.321810435164767
04095521-5012445,4830269415362535552, 6.6164110637267450, 8.5156469962156436, 5.2192498803351484, 7.5776912987301168, 1.1399661830082990,1.8992359324888985
04102156-3511483,4869932201389984896, 3.7584539388498208, 6.8807687192878930, 2.6706808983445671, 4.1463630477300919, 0.7380460738563398,3.122314780438072
04103665-3506548,4869934434772975232, 2.6713695683889300, 8.6697268343700564, 2.6329463171365748, 2.7010271136613482, 0.3467077190289800,5.998357265981126
04103771-5001535,4830277970937372672, 4.2162755046493956, 8.3616554116302328, 2.6746698969282945, 5.2202758798450022, 1.2910318228279769,4.145379906980837
04192464-0024380,3254387605984886016, 5.3177964848387944,10.2732995829143441, 4.2476075921872489, 7.2281436224501743, 1.3653594924991601,4.955503098075551
04193544-4703357,4837017736697021824, 3.4525658732393798, 6.8862447204424200, 2.5756939622523816, 3.8266408908332412, 0.5537197157910230,3.43367884720304
04193891-4233318,4839623270017537152, 2.8037536762409347, 7.3830791535463440, 2.6923363346991054, 2.9382787401350070, 0.1914338758968194,4.579325477305409
04195725-0018332,3254390148605509120, 2.6714000793420247, 7.4349551584914391, 2.6603654660980318, 2.6826157559236425, 0.1178707195794821,4.7635550791494135
04200643-0020274,3254343075763945216, 6.9948950843437201, 8.4307020899100831, 6.4562346132353534, 7.4617631155067690, 0.4685711604846398,1.435807005566363
04201200-4657542,4789003335222641408, 2.6423386301157104, 8.2309984411341848, 2.6064706640459776, 2.6772761025559650, 0.0379288489133749,5.588659811018474
04201306-5550051,4778556840886564864, 5.1306963961164644, 6.9355119274829198, 4.5783750445038969, 5.9408283163067086, 0.6773172460301001,1.8048155313664553
04201598-4654141,4789005362447203968, 4.6913316910214498, 9.3409703524358996, 4.2665127333367270, 5.5926621814013124, 0.8315887538523087,4.649638661414452
04202187-4659273,4789002304430490240,20.2430385601536500, 8.2675379075201096,17.4751435320482713,23.4736288859783002, 2.7639648859195933,-11.975500652633537
04204583-4239446,4839594751434761216, 2.8988480065660558, 9.7252904087601522, 2.6698149356599936, 4.1104026212884825, 0.6728807455169276,6.826442402194097
04204927-5550332,4778544540100231168, 6.7182464565861295, 7.7118235884936768, 6.4034633113430388, 7.1034833510522111, 0.3622839988186208,0.9935771319075473
04205189-5547155,4778546945281910656, 4.0743835130446993, 6.6276139670749181, 2.7686037526539242, 4.3672959193917960, 0.6948872257004176,2.553230454030219
04205439-4230277,4839605987069111040, 3.3597557699391349, 8.9003207496102306, 2.9009107618961663, 3.8526666968149099, 0.5135472809521779,5.540564979671096
04274149-3508479,4869229682179813248, 7.6874717660623944,10.9809280615495357, 6.7182437370177626, 8.5393424654319752, 0.9577314306593696,3.2934562954871422
04280707-3459142,4870733539208227584, 4.3842106137943855, 9.2600167367370556, 2.8621028019923886, 5.1300592429856442, 1.0813063326163310,4.87580612294267
04291176-3009091,4884895867449535232,17.5123656129396998, 9.7963184688821165,12.1626455980777965,25.0657156778390302, 6.7783987084361250,-7.716047144057585
04294432-2959260,4884904594823067392,24.6027104842051507,10.9172258869072820,15.8318606025522399,38.7531446960355694,10.4293378203641112,-13.685484597297869
04294902-2956454,4890910299133194880, 4.5706307362696457, 8.0769077518362149, 2.7217794855999533, 6.7930527676715622, 1.9104494528375791,3.506277015566571
04303830-5000501,4787634752483836160, 4.3122364412287801, 8.5233347748683457, 2.8340361094204960, 5.9471970630066906, 1.3089645088490969,4.2110983336395655
04304268-5008065,4787628224133591424, 2.4011717816014451, 7.2428681337239560, 2.1067599196985154, 3.0124086133774091, 0.4369321230421356,4.8416963521225105
04305198-5011331,4787615682829087616, 4.7126521005499100, 7.6392742475336401, 3.3256602753987883, 5.4043338145370274, 0.9668800607679356,2.92662214698373
04310889-6028427,4677922561686079744, 4.5702385385399200, 8.5798758602681033, 3.9609331079202308, 5.5770622630992586, 0.7433554254127588,4.0096373217281815
04312481-5004021,4787622108100151168, 6.7557095819229644, 7.8674551484460258, 5.0927984622393812, 7.4429311513444851, 1.1420945211112634,1.1117455665230613
04314284-6022395,4677924623270385152, 2.7143303841059652, 7.8575719169369664, 2.6609089199797338, 3.9136739244468735, 0.5664689710608753,5.143241532831002
04383997-4228390,4815537780616441600, 3.0422097065026401, 7.8268231683090850, 2.6577407626873657, 3.8766317157246202, 0.6926440977721040,4.784613461806445
04394032-4603107,4790037322829576064, 8.5308993732365455, 8.8338625926358976, 7.7246127319524867, 9.3255712904616672, 0.8197988810008052,0.3029632193993521
04394176-5009073,4784498739163012864, 8.4479176868488111, 7.6662823815690704, 6.9278378136818457,10.8237064835798957, 2.6459106814571145,-0.7816353052797407
04395255-5012421,4784472007286624768, 3.2792172659930801, 8.7477527478849400, 2.6805747948184115, 4.7206372124693097, 1.2259129356520575,5.46853548189186
04400678-5000458,4784501316143385600, 8.1856657639357095, 6.4419121748810824, 5.8101362522812909,10.2019129183153758, 2.4113505310424066,-1.743753589054628
04402913-4222202,4814873297635781760,10.1604576321414992, 9.3865338028482981, 9.5217578441421420,10.7823583746497889, 0.6208345480303612,-0.7739238292932011
04404366-5608470,4775681308742876416, 2.1420832165642647, 6.8384578156484714, 1.9229927502131980, 2.3915982410021006, 0.3025015970589934,4.696374599084208
04410699-5006545,4784490836423220352, 3.7673988829980050, 6.6297565469308033, 2.4170943676535259, 5.5284639627092487, 1.6501933728336100,2.8623576639327983
04413691-5558462,4774940753301495808, 5.2188145993450252, 9.3883258727896717, 4.2043779537743520, 6.6000795302912740, 1.0363161333828224,4.1695112734446464
04414171-5603163,4774938451199027456, 2.7223297744876849, 8.3176228137263646, 2.6483717674873071, 2.8186234503789129, 0.0976816493078250,5.59529303923868
04433135-0047308,3229352482133796992, 6.2387472727067150, 8.7910183463533098, 5.6041818683394720, 6.9091415958939377, 0.6821398684215646,2.552271073646593
04441948-0047309,3229356085609498240, 7.1084535355967553, 8.9328053140560879, 6.6326530220980615, 7.6755645339310696, 0.5545855546514791,1.8243517784593326
04494232-6020151,4761810248004165504, 6.5719050144638800, 6.8416130799258541, 3.1416766948231261,14.5018576829842196, 6.1808671973705822,0.2697080654619741
04500519-6029319,4761802482703320832, 3.6430488400375953, 8.4963600149782490, 2.3806196013259338, 6.0424395359953538, 2.0704504600271880,4.853311174940654
04582637-0503437,3212312903761286656, 7.6383422377193249, 9.2256967608012648, 7.2090018210665541, 8.0572561974546506, 0.4221598317135977,1.5873545230819381
04591551-5202392,4783468492471232896, 5.2633205251881003, 8.2025800071442969, 4.2594839565145479, 5.9959117541063511, 0.8010813991764500,2.9392594819561966
04591920-5003438,4785391336446526080,11.7293427466709002,10.4536894211659295, 9.9758815519206685,13.1536671374755514, 1.7041054678471943,-1.2756533255049725
04592214-4228186,4813332194650846592, 6.9545223820045949, 8.6984820830664678, 6.6340944421657531, 7.2923870314792696, 0.3600484886411224,1.7439597010618737
04592425-4221220,4813334664255748096, 5.1591834860659747, 8.1251736748983152, 4.6879203052454006, 6.0244305922758521, 0.6692135271084186,2.9659901888323397
04592651-5557085,4764605447080253824, 6.9137504585731495, 7.3726739532926686, 5.7500491423700986, 7.8718390563524396, 0.9962860084657120,0.4589234947195191
04593026-4955332,4785393707268470400, 6.5427656743273550, 7.5187784019195361, 5.7597620312861437, 7.1644081519482423, 0.6743254138541462,0.976012727592181
04594630-5207152,4783465644908985728, 5.3502977779772154, 8.4097387131080694, 4.9037646213230071, 5.8048400600400525, 0.4687712230263470,3.059440935130853
04594632-5550132,4764612353387653632, 6.4041169740848751, 7.9839929656634308, 5.9330601218883059, 6.9116435604581570, 0.4758358863277229,1.5798759915785556
04594815-5008479,4785179027622971648, 3.1847646846034401, 7.3073235142864492, 2.6420501720025360, 3.8828239571401815, 0.6717716278245154,4.122558829683009
04594970-5207156,4783467122378149632, 3.3309926622653800, 8.3599367517305154, 3.0084439460984318, 3.7275842450855650, 0.4573166594012645,5.028944089465135
04595177-4954315,4785212322209442048, 2.6396487130091799, 7.4686779277530606, 2.5961896278538728, 2.6893132928193624, 0.0565553174534896,4.829029214743879
04595846-4236312,4813304191464075776,13.5556157312313008, 8.2249295689190962,12.2217670752631555,15.0512624433333198, 1.5866680059774911,-5.330686162312205
05000570-4221275,4813336764496027776, 2.7614205763004001, 7.3448807471966928, 2.6621755258060054, 2.8840845685610801, 0.1804858609454294,4.583460170896291
05001171-4708203,4786174120005973632, 4.1443150685275203, 6.6797085588902299, 3.7907655107501648, 4.7207480578682777, 0.5064469496609099,2.5353934903627096
05002870-5554451,4764608161499586176, 2.9036868570816203, 6.7070047879340784, 2.6214416776770686, 4.4483271272139504, 0.8621485976307282,3.803317930852458
05003493-4230209,4813282338670455552, 5.9437926457400314, 7.3415976686390705, 5.2143916199562552, 6.6135057742429630, 0.7408874329971067,1.3978050228990382
05004600-5157309,4783445578821679616, 6.0075362242446451, 8.4764895263294164, 4.3089615456016848, 7.2327459332416799, 1.4315699128005439,2.4689533020847714
05004641-4707198,4786126806646229504, 4.5893323283308050, 8.8413692845251095, 4.2366743470952999, 5.2356151314191797, 0.6068782682963165,4.2520369561943046
05004822-5559169,4764606546591897728, 2.7083950730267947, 7.6753608140025200, 2.6062131510946323, 3.1539177060353540, 0.4555525998094374,4.966965740975725
05093799-6155146,4760642940317054720, 4.5941730834783598, 7.5648497344854011, 4.1219846398425863, 5.2986393640169824, 0.5574168291047593,2.970676651007042
05102002-6152039,4760648545250253184, 2.7697923389539003, 7.5393440410421055, 2.6437309327055964, 3.6486732979900038, 0.5941998944598597,4.769551702088205
05114293-6147535,4760729015757257728, 3.7948539692372698, 8.2629132715364619, 3.0086935712804825, 4.7504086891025512, 0.7965221014293681,4.468059302299192
05192039-4233577,4800744263982053376, 9.9411842895453848, 7.4323740983439510, 9.0909617454050036,11.0430880237546436, 1.0313074399613713,-2.5088101912014347
05193278-4637522,4798244696094735872, 7.1078167392738401, 7.7783474885134094, 5.1381573139537533, 7.8121204637412784, 1.2808779144934801,0.6705307492395693
05194332-5408339,4770223161223800448, 7.3646139439079494, 7.5502626079901018, 6.7731501613748160, 7.8867428273980646, 0.7088979954990365,0.1856486640821542
05201305-5415029,4770219278573387648, 3.0491277671770352, 9.0188771918081745, 2.8590006422548826, 4.1121123697801121, 0.6430146709481551,5.969749424631139
05202229-4653038,4798190751305617920, 4.6732813962275443, 8.8610599898559386, 3.5167450213718463, 6.7556352794664241, 1.7624539879260841,4.187778593628392
05202501-4649289,4798191335421165056, 2.6312687088118301, 8.9558140846439471, 2.0993420512446241, 2.8587623048130704, 0.6833574591079276,6.324545375832117
05203582-4655470,4798184051156635776, 2.6808070095868999, 5.2841426323944951, 2.5745930560540211, 3.1402263570102686, 0.5803514871505371,2.6033356228075952
05204109-5406031,4770314970444951552, 3.5363894673622052, 7.8968101858388238, 3.0777959817112079, 5.6450263993951779, 1.2236619189588256,4.360420718476617
05205189-4657448,4798189583074511232, 3.9769679494232451, 8.5005076768026306, 2.7707893853602359, 6.0245336936316356, 1.8076406285469857,4.5235397273793865
05302634-6029232,4759515464157770496, 5.2536035227761104, 6.9065066806713959, 4.5677208251535291, 5.7527819398481457, 0.5931399599501025,1.6529031578952855
05314587-6031371,4759508764008743168, 4.4981364442513705, 7.0861992131536864, 4.0980446183280614, 5.0564197616816884, 0.4998594127690737,2.588062768902316
05392909-4658258,4796072576513746432, 3.5042794595068250, 8.8368389638377511, 2.6444487665801022, 4.0952018821818941, 0.7448487352032532,5.332559504330926
05392955-4704413,4796070377490503040, 4.5327333891019901, 7.5325038012084216, 3.4493897075407047, 6.0162197687062804, 1.2777934132112614,2.9997704121064306
05400005-4658594,4796066563559539584,16.0244158330779491, 9.0573067950553767,14.7910990875940112,17.4534356374506601, 1.5951997467642589,-6.967109038022572
05401301-4735548,4795667097241099392, 4.0217342044415600, 7.2762680499335932, 2.6896704040980937, 4.8704051251892722, 0.9999146994343714,3.254533845492033
05401456-4703140,4796059519813182464, 2.6971784017602651, 6.2343480883596394, 2.6475973511134101, 2.7394478873881840, 0.2640921407788566,3.5371696865993756
05402734-4654417,4796068075388024960, 4.0789330426029693, 6.7601424830728787, 3.7939227517254790, 4.7346660127248272, 0.5418030001270278,2.681209440469911
05404688-4700316,4796064222800814592, 2.9864733584264247, 9.3971694046749086, 2.7301839810709998, 3.9579449192642606, 0.8185324979911817,6.410696046248484
05405034-4731128,4795674003548510848, 3.6000503802421302, 7.4202958354475461, 2.7723795147370347, 5.9299578806842250, 1.7861699749708990,3.820245455205415
05410621-4735396,4795480248983831040, 5.3056254313156703, 7.7337486262082509, 3.5115934155233370, 7.8572914893106915, 2.2181811914041387,2.4281231948925805
