vxbin,vybin,vzbin,n_quality
18,7,-6,2
18,7,-5,3
18,7,-4,4
18,7,-3,2
18,7,14,2
18,7,15,1
18,7,16,1
18,8,-41,1
18,8,-7,2
18,8,-6,2
18,8,-4,1
18,8,8,4
18,8,9,1
18,8,10,1
18,8,12,2
18,9,-45,1
18,9,-28,1
18,9,-18,2
18,9,-6,1
18,9,8,4
18,9,9,10
18,9,12,3
18,9,13,2
18,10,-48,1
18,10,-36,1
18,10,-33,1
18,10,-20,1
18,10,-16,1
18,10,-7,2
18,10,-6,1
18,10,-5,1
18,10,8,1
18,10,9,1
18,10,12,1
18,10,13,1
18,11,-41,1
18,11,-39,1
18,11,-34,1
18,11,-26,1
18,11,-25,1
18,11,-23,1
18,11,-7,2
18,11,-6,5
18,11,-5,1
18,11,-3,1
18,12,-39,1
18,12,-23,1
18,12,-14,1
18,12,-8,1
18,12,-7,1
18,12,-6,4
18,13,-61,1
18,13,-45,1
18,13,-11,2
18,13,-6,1
18,14,-70,1
18,14,-69,1
18,14,-23,1
18,14,-5,1
18,16,-36,1
18,19,-34,1
18,20,-48,1
18,22,-82,1
18,22,-74,1
19,-104,-152,1
19,-67,-121,1
19,-35,57,1
19,-34,20,1
19,-32,18,1
19,-31,18,1
19,-29,27,1
19,-28,-86,1
19,-27,-24,1
19,-27,51,1
19,-26,11,1
19,-26,15,1
19,-26,41,1
19,-25,-58,1
19,-25,16,1
19,-24,-7,1
19,-24,14,1
19,-24,17,1
19,-23,10,1
19,-23,16,1
19,-23,19,1
19,-23,33,1
19,-22,-65,1
19,-22,12,1
19,-22,19,1
19,-22,21,1
19,-22,41,1
19,-21,-76,1
19,-21,-54,1
19,-21,38,1
19,-21,39,1
19,-20,-51,1
19,-20,-13,1
19,-20,22,1
19,-20,34,1
19,-20,42,1
19,-19,-52,1
19,-19,-8,1
19,-19,2,1
19,-19,15,1
19,-19,16,1
19,-19,18,1
19,-19,20,2
19,-19,25,2
19,-19,33,1
19,-19,41,1
19,-18,-61,1
19,-18,-48,1
19,-18,-16,1
19,-18,-14,1
19,-18,-7,1
19,-18,-1,1
19,-18,13,1
19,-18,16,1
19,-18,19,1
19,-18,24,1
19,-18,25,1
19,-18,38,1
19,-17,-48,1
19,-17,-18,1
19,-17,-17,2
19,-17,-8,2
19,-17,-7,1
19,-17,-2,1
19,-17,11,1
19,-17,13,33
19,-17,14,143
19,-17,15,1
19,-17,19,1
19,-17,20,1
19,-17,21,2
19,-17,22,1
19,-17,30,1
19,-17,32,1
19,-16,-63,1
19,-16,-48,1
19,-16,-16,2
19,-16,-4,1
19,-16,10,1
19,-16,11,1
19,-16,14,1
19,-16,15,1
19,-16,18,2
19,-15,-70,1
19,-15,-39,1
19,-15,-38,1
19,-15,-33,1
19,-15,-32,1
19,-15,-19,1
19,-15,-17,3
19,-15,-16,6
19,-15,-15,2
19,-15,-14,1
19,-15,-10,1
19,-15,-9,2
19,-15,-4,1
19,-15,5,1
19,-15,9,1
19,-15,10,2
19,-15,12,1
19,-15,13,2
19,-15,14,1
19,-15,16,2
19,-15,18,1
19,-15,21,1
19,-15,23,1
19,-15,26,2
19,-14,-53,1
19,-14,-52,1
19,-14,-50,1
19,-14,-38,1
19,-14,-31,1
19,-14,-21,2
19,-14,-19,1
19,-14,-18,2
19,-14,-16,2
19,-14,-15,5
19,-14,-14,1
19,-14,-13,4
19,-14,-12,1
19,-14,-11,1
19,-14,-10,1
19,-14,12,5
19,-14,13,1
19,-14,14,2
19,-14,17,1
19,-14,18,1
19,-14,21,1
19,-14,22,1
19,-13,-42,1
19,-13,-36,1
19,-13,-31,1
19,-13,-12,1
19,-13,-10,1
19,-13,-9,4
19,-13,-8,1
19,-13,-6,1
19,-13,9,1
19,-13,11,2
19,-13,12,2
19,-13,13,2
19,-13,18,1
19,-13,19,1
19,-13,24,1
19,-13,32,1
19,-13,38,1
19,-13,39,1
19,-12,-33,1
19,-12,-17,1
19,-12,-15,2
19,-12,-14,3
19,-12,-12,2
19,-12,-11,4
19,-12,-10,4
19,-12,-9,3
19,-12,-7,1
19,-12,-6,1
19,-12,1,1
19,-12,3,1
19,-12,6,2
19,-12,7,2
19,-12,9,3
19,-12,10,2
19,-12,11,1
19,-12,12,1
19,-12,13,2
19,-12,14,3
19,-12,15,2
19,-12,16,1
19,-12,20,2
19,-12,21,3
19,-11,-38,1
19,-11,-33,2
19,-11,-29,1
19,-11,-22,1
19,-11,-18,1
19,-11,-17,1
19,-11,-16,1
19,-11,-15,1
19,-11,-13,2
19,-11,-12,1
19,-11,-11,5
19,-11,-10,1
19,-11,-9,5
19,-11,-8,4
19,-11,-7,3
19,-11,-6,1
19,-11,-5,2
19,-11,-3,1
19,-11,4,1
19,-11,6,1
19,-11,7,4
19,-11,10,2
19,-11,11,1
19,-11,12,1
19,-11,13,1
19,-11,14,2
19,-11,15,1
19,-11,16,4
19,-11,17,1
19,-11,19,1
19,-11,20,2
19,-11,22,2
19,-11,34,1
19,-11,54,1
19,-10,-67,1
19,-10,-38,1
19,-10,-33,1
19,-10,-32,1
19,-10,-30,2
19,-10,-22,2
19,-10,-20,2
19,-10,-19,1
19,-10,-17,1
19,-10,-16,3
19,-10,-15,2
19,-10,-14,3
19,-10,-13,1
19,-10,-12,8
19,-10,-11,9
19,-10,-10,4
19,-10,-9,6
19,-10,-5,2
19,-10,-4,3
19,-10,4,3
19,-10,5,5
19,-10,6,3
19,-10,7,2
19,-10,8,2
19,-10,10,4
19,-10,11,3
19,-10,12,1
19,-10,13,3
19,-10,16,1
19,-10,17,4
19,-10,18,1
19,-10,19,2
19,-10,20,1
19,-10,22,2
19,-10,24,1
19,-10,25,1
19,-9,-78,1
19,-9,-66,1
19,-9,-62,1
19,-9,-38,2
19,-9,-33,1
19,-9,-32,1
19,-9,-31,1
19,-9,-30,1
19,-9,-26,1
19,-9,-25,1
19,-9,-18,1
19,-9,-16,2
19,-9,-15,3
19,-9,-14,3
19,-9,-12,2
19,-9,-11,7
19,-9,-10,2
19,-9,-9,5
19,-9,-8,4
19,-9,-7,4
19,-9,-6,4
19,-9,-5,1
19,-9,-4,6
19,-9,-3,3
19,-9,3,1
19,-9,4,1
19,-9,5,3
19,-9,6,1
19,-9,7,2
19,-9,8,3
19,-9,9,4
19,-9,10,3
19,-9,11,4
19,-9,12,1
19,-9,13,3
19,-9,14,4
19,-9,15,1
19,-9,17,1
19,-9,18,4
19,-9,19,2
19,-9,21,1
19,-9,22,3
19,-9,23,1
19,-9,25,1
19,-9,27,1
19,-9,28,1
19,-9,41,1
19,-9,45,2
19,-8,-33,1
19,-8,-32,1
19,-8,-31,1
19,-8,-30,1
19,-8,-29,2
19,-8,-27,1
19,-8,-19,2
19,-8,-18,3
19,-8,-17,2
19,-8,-16,1
19,-8,-14,1
19,-8,-13,4
19,-8,-12,10
19,-8,-11,3
19,-8,-10,18
19,-8,-9,23
19,-8,-8,11
19,-8,-7,9
19,-8,-6,3
19,-8,-5,3
19,-8,-4,3
19,-8,-3,1
19,-8,4,4
19,-8,5,3
19,-8,6,4
19,-8,7,1
19,-8,8,10
19,-8,9,14
19,-8,10,6
19,-8,11,9
19,-8,12,7
19,-8,13,2
19,-8,14,3
19,-8,15,3
19,-8,16,3
19,-8,17,1
19,-8,18,1
19,-8,26,1
19,-8,35,1
19,-7,-33,3
19,-7,-31,1
19,-7,-30,1
19,-7,-28,2
19,-7,-27,2
19,-7,-24,2
19,-7,-23,1
19,-7,-19,1
19,-7,-18,4
19,-7,-17,4
19,-7,-16,4
19,-7,-15,5
19,-7,-13,2
19,-7,-12,7
19,-7,-11,11
19,-7,-10,10
19,-7,-9,5
19,-7,-8,12
19,-7,-7,4
19,-7,-5,3
19,-7,-4,2
19,-7,-3,3
19,-7,-2,2
19,-7,4,2
19,-7,7,5
19,-7,8,8
19,-7,9,6
19,-7,10,3
19,-7,11,3
19,-7,13,2
19,-7,15,1
19,-7,16,1
19,-7,17,1
19,-7,19,1
19,-7,43,1
19,-6,-42,1
19,-6,-38,3
19,-6,-34,2
19,-6,-32,1
19,-6,-30,2
19,-6,-29,1
19,-6,-27,2
19,-6,-26,1
19,-6,-24,3
19,-6,-23,1
19,-6,-22,2
19,-6,-19,1
19,-6,-18,46
19,-6,-15,1
19,-6,-14,4
19,-6,-13,5
19,-6,-12,7
19,-6,-11,1
19,-6,-10,4
19,-6,-9,6
19,-6,-8,8
19,-6,-7,7
19,-6,-6,5
19,-6,-5,3
19,-6,-4,2
19,-6,-3,1
19,-6,-2,1
19,-6,7,2
19,-6,8,10
19,-6,9,4
19,-6,10,1
19,-6,11,3
19,-6,12,1
19,-6,14,2
19,-6,15,1
19,-6,16,1
19,-6,17,1
19,-6,18,1
19,-6,19,3
19,-6,21,3
19,-6,25,1
19,-6,26,1
19,-6,27,2
19,-5,-37,1
19,-5,-36,1
19,-5,-33,1
19,-5,-30,2
19,-5,-29,2
19,-5,-28,1
19,-5,-26,2
19,-5,-24,3
19,-5,-23,6
19,-5,-22,1
19,-5,-17,1
19,-5,-16,5
19,-5,-15,7
19,-5,-14,19
19,-5,-13,13
19,-5,-12,16
19,-5,-11,9
19,-5,-10,6
19,-5,-8,2
19,-5,-7,24
19,-5,-6,6
19,-5,-5,8
19,-5,-4,3
19,-5,5,1
19,-5,7,2
19,-5,8,1
19,-5,9,5
19,-5,10,2
19,-5,11,4
19,-5,13,6
19,-5,14,4
19,-5,15,2
19,-5,16,1
19,-5,18,1
19,-5,19,6
19,-5,20,1
19,-5,23,1
19,-5,24,1
19,-5,25,1
19,-4,-34,2
19,-4,-33,1
19,-4,-28,2
19,-4,-27,1
19,-4,-26,3
19,-4,-25,2
19,-4,-24,1
19,-4,-23,5
19,-4,-22,5
19,-4,-21,1
19,-4,-20,1
19,-4,-19,3
19,-4,-18,1
19,-4,-16,1
19,-4,-15,1
19,-4,-14,1
19,-4,-13,3
19,-4,-12,3
19,-4,-11,15
19,-4,-10,9
19,-4,-9,2
19,-4,-8,5
19,-4,-7,6
19,-4,-6,5
19,-4,-5,10
19,-4,-4,2
19,-4,-3,4
19,-4,3,1
19,-4,5,1
19,-4,7,3
19,-4,8,4
19,-4,9,13
19,-4,10,11
19,-4,11,16
19,-4,12,3
19,-4,13,5
19,-4,14,7
19,-4,15,3
19,-4,16,3
19,-4,17,5
19,-4,18,3
19,-4,19,3
19,-4,21,3
19,-4,23,1
19,-4,24,2
19,-3,-39,1
19,-3,-35,1
19,-3,-34,1
19,-3,-33,2
19,-3,-32,2
19,-3,-30,1
19,-3,-29,2
19,-3,-26,1
19,-3,-25,2
19,-3,-24,3
19,-3,-23,1
19,-3,-22,6
19,-3,-21,4
19,-3,-19,2
19,-3,-18,1
19,-3,-17,3
19,-3,-15,1
19,-3,-14,9
19,-3,-13,15
19,-3,-12,8
19,-3,-11,15
19,-3,-10,5
19,-3,-9,19
19,-3,-8,6
19,-3,-7,6
19,-3,-6,2
19,-3,-5,5
19,-3,-4,3
19,-3,-3,1
19,-3,6,1
19,-3,7,9
19,-3,8,4
19,-3,9,3
19,-3,10,4
19,-3,11,17
19,-3,12,17
19,-3,13,8
19,-3,14,14
19,-3,15,2
19,-3,16,7
19,-3,17,8
19,-3,18,3
19,-3,19,7
19,-3,20,5
19,-3,21,2
19,-3,22,1
19,-3,23,2
19,-3,24,3
19,-2,-34,1
19,-2,-31,1
19,-2,-29,1
19,-2,-28,1
19,-2,-26,1
19,-2,-24,1
19,-2,-23,1
19,-2,-22,4
19,-2,-21,5
19,-2,-20,5
19,-2,-19,4
19,-2,-18,9
19,-2,-17,7
19,-2,-16,8
19,-2,-15,13
19,-2,-14,1
19,-2,-12,7
19,-2,-11,9
19,-2,-10,8
19,-2,-9,5
19,-2,-8,7
19,-2,-3,1
19,-2,3,2
19,-2,4,1
19,-2,5,4
19,-2,7,2
19,-2,9,1
19,-2,11,1
19,-2,12,2
19,-2,13,6
19,-2,14,7
19,-2,15,1
19,-2,16,8
19,-2,17,7
19,-2,18,5
19,-2,19,7
19,-2,20,5
19,-2,21,3
19,-2,22,3
19,-2,27,1
19,-1,-33,1
19,-1,-30,1
19,-1,-29,1
19,-1,-27,1
19,-1,-26,2
19,-1,-25,2
19,-1,-24,5
19,-1,-23,5
19,-1,-22,4
19,-1,-21,1
19,-1,-20,3
19,-1,-19,7
19,-1,-18,7
19,-1,-15,2
19,-1,-14,4
19,-1,-13,3
19,-1,-12,3
19,-1,-11,1
19,-1,-9,1
19,-1,-8,2
19,-1,-7,8
19,-1,-6,14
19,-1,-4,1
19,-1,5,1
19,-1,7,3
19,-1,9,2
19,-1,10,1
19,-1,14,3
19,-1,15,1
19,-1,22,3
19,-1,23,2
19,-1,26,2
19,0,-34,1
19,0,-32,3
19,0,-30,1
19,0,-29,1
19,0,-28,1
19,0,-25,1
19,0,-24,1
19,0,-23,2
19,0,-22,3
19,0,-21,4
19,0,-19,4
19,0,-18,3
19,0,-17,2
19,0,-16,1
19,0,-12,1
19,0,-10,10
19,0,-9,2
19,0,-8,7
19,0,-7,9
19,0,-6,12
19,0,-5,6
19,0,6,5
19,0,7,12
19,0,8,5
19,0,9,5
19,0,10,4
19,0,11,2
19,0,12,1
19,0,18,2
19,1,-35,1
19,1,-33,2
19,1,-29,1
19,1,-28,1
19,1,-24,1
19,1,-23,3
19,1,-22,5
19,1,-21,3
19,1,-20,1
19,1,-19,4
19,1,-18,3
19,1,-9,2
19,1,-7,7
19,1,-6,8
19,1,-5,4
19,1,-4,1
19,1,6,1
19,1,7,1
19,1,8,1
19,1,9,1
19,1,10,3
19,1,20,1
19,1,21,1
19,1,28,1
19,1,34,1
19,2,-28,1
19,2,-27,2
19,2,-25,2
19,2,-23,3
19,2,-22,1
19,2,-19,1
19,2,-13,1
19,2,-12,24
19,2,-11,9
19,2,-10,1
19,2,-9,6
19,2,-7,36
19,2,-6,47
19,2,-5,123
19,2,-4,1
19,2,3,1
19,2,4,1
19,2,7,1
19,2,14,1
19,2,16,2
19,2,20,3
19,3,-38,1
19,3,-27,1
19,3,-24,1
19,3,-23,2
19,3,-22,1
19,3,-20,2
19,3,-19,3
19,3,-13,1
19,3,-11,2
19,3,-10,6
19,3,-7,11
19,3,-6,9
19,3,7,2
19,3,8,1
19,3,12,1
19,3,15,6
19,3,16,1
19,3,18,2
19,3,19,4
19,4,-42,1
19,4,-40,1
19,4,-33,1
19,4,-24,3
19,4,-23,2
19,4,-20,2
19,4,-19,1
19,4,-18,3
19,4,-11,2
19,4,-9,1
19,4,-8,1
19,4,-6,1
19,4,-4,4
19,4,7,1
19,4,16,1
19,4,21,1
19,4,22,1
19,5,-37,1
19,5,-36,1
19,5,-33,1
19,5,-27,2
19,5,-25,1
19,5,-24,3
19,5,-9,1
19,5,-8,1
19,5,-7,2
19,5,-6,4
19,5,-5,1
19,5,-4,2
19,5,-3,1
19,5,9,1
19,5,24,1
19,5,26,1
19,6,-37,1
19,6,-35,1
19,6,-34,1
19,6,-31,1
19,6,-7,2
19,6,-6,1
19,6,-5,7
19,6,-4,1
19,6,-3,2
19,6,-2,1
19,6,9,4
19,6,13,1
19,6,14,2
19,6,22,3
19,7,-44,1
19,7,-40,1
19,7,-39,1
19,7,-38,1
19,7,-7,2
19,7,-6,3
19,7,-5,2
19,7,-4,1
19,7,-3,1
19,7,-2,1
19,7,8,4
19,7,11,2
19,7,15,1
19,8,-43,1
19,8,-40,1
19,8,-34,1
19,8,-25,1
19,8,-18,1
19,8,-17,2
19,8,-8,1
19,8,7,1
19,8,8,7
19,8,9,1
19,8,10,1
19,8,12,1
19,8,13,2
19,9,-44,1
19,9,-35,1
19,9,-28,1
19,9,-14,1
19,9,-6,4
19,9,-5,2
19,9,-4,1
19,9,-3,1
19,9,8,2
19,9,11,7
19,9,12,2
19,10,-35,1
19,10,-33,1
19,10,-31,1
19,10,-29,1
19,10,-25,1
19,10,-23,1
19,10,-7,3
19,10,-5,8
19,11,-36,1
19,11,-13,2
19,11,-10,1
19,11,-7,1
19,11,-6,1
19,11,-4,1
19,12,-10,3
19,12,-6,2
19,12,-5,1
19,13,-7,1
19,13,-6,1
19,13,-5,1
19,13,-4,1
19,14,-39,1
19,14,-21,1
19,14,-14,1
19,15,-36,1
19,17,-44,1
19,18,-43,1
19,19,-80,1
19,20,-37,1
19,22,-37,1
19,24,-87,1
19,24,-44,1
20,-94,-151,1
20,-75,-120,1
20,-68,-119,1
20,-65,-119,1
20,-40,70,1
20,-37,52,1
20,-37,57,1
20,-32,-77,1
20,-32,-28,1
20,-32,15,1
20,-32,18,1
20,-31,-30,1
20,-31,-13,1
20,-31,15,1
20,-31,17,1
20,-30,-19,2
20,-30,27,1
20,-29,-49,1
20,-29,-15,1
20,-29,40,1
20,-27,-73,1
20,-26,-60,1
20,-26,7,1
20,-26,8,1
20,-25,-22,1
20,-25,-3,1
20,-25,24,1
20,-24,-19,1
20,-24,14,1
20,-24,25,1
20,-23,23,1
20,-23,26,1
20,-22,-20,1
20,-22,-6,1
20,-22,-4,1
20,-22,16,1
20,-22,17,1
20,-22,26,1
20,-21,-64,31
20,-21,-5,1
20,-21,13,2
20,-21,15,1
20,-21,18,2
20,-21,21,2
20,-21,28,2
20,-20,-62,1
20,-20,-8,1
20,-20,2,1
20,-20,11,2
20,-20,15,1
20,-20,16,3
20,-20,17,3
20,-20,18,1
20,-20,22,1
20,-20,26,1
20,-19,-48,1
20,-19,-47,2
20,-19,-42,1
20,-19,-16,1
20,-19,4,1
20,-19,8,1
20,-19,14,1
20,-19,17,2
20,-19,18,1
20,-19,35,1
20,-18,-39,1
20,-18,-12,1
20,-18,-3,1
20,-18,-1,1
20,-18,8,1
20,-18,11,3
20,-18,13,1
20,-18,14,4
20,-18,15,1
20,-18,17,1
20,-18,18,1
20,-18,19,2
20,-18,20,1
20,-18,21,1
20,-18,24,1
20,-18,31,1
20,-17,-48,1
20,-17,-44,1
20,-17,-19,1
20,-17,-7,1
20,-17,9,1
20,-17,10,2
20,-17,11,1
20,-17,13,1
20,-17,14,2
20,-17,15,1
20,-17,18,1
20,-17,19,1
20,-17,20,3
20,-17,21,1
20,-17,23,4
20,-17,24,1
20,-17,25,1
20,-16,-62,1
20,-16,-15,1
20,-16,-14,1
20,-16,-12,1
20,-16,-10,1
20,-16,-9,1
20,-16,-7,1
20,-16,-3,1
20,-16,2,1
20,-16,11,1
20,-16,13,1
20,-16,14,2
20,-16,15,2
20,-16,18,1
20,-16,19,1
20,-16,20,1
20,-16,21,1
20,-16,23,1
20,-16,31,1
20,-16,32,1
20,-16,33,1
20,-15,-42,1
20,-15,-15,1
20,-15,-13,1
20,-15,-7,2
20,-15,9,1
20,-15,10,3
20,-15,12,2
20,-15,20,1
20,-15,26,1
20,-15,30,1
20,-15,33,1
20,-14,-51,1
20,-14,-48,1
20,-14,-33,1
20,-14,-19,1
20,-14,-18,2
20,-14,-17,2
20,-14,-16,2
20,-14,-15,3
20,-14,-14,4
20,-14,-13,3
20,-14,-10,2
20,-14,-9,2
20,-14,-8,2
20,-14,-7,2
20,-14,9,5
20,-14,10,2
20,-14,11,1
20,-14,12,3
20,-14,13,3
20,-14,14,1
20,-14,15,1
20,-14,16,1
20,-14,20,1
20,-14,21,1
20,-14,22,1
20,-13,-54,1
20,-13,-44,1
20,-13,-43,1
20,-13,-42,1
20,-13,-40,2
20,-13,-37,1
20,-13,-34,1
20,-13,-33,1
20,-13,-32,1
20,-13,-19,1
20,-13,-18,3
20,-13,-17,1
20,-13,-16,4
20,-13,-15,4
20,-13,-14,4
20,-13,-13,3
20,-13,-12,1
20,-13,-10,1
20,-13,-9,1
20,-13,-8,3
20,-13,-2,1
20,-13,3,1
20,-13,6,1
20,-13,8,1
20,-13,9,1
20,-13,10,1
20,-13,11,4
20,-13,12,1
20,-13,13,2
20,-13,15,1
20,-13,16,1
20,-13,18,5
20,-13,21,1
20,-13,22,2
20,-13,28,1
20,-13,49,1
20,-12,-42,1
20,-12,-40,1
20,-12,-38,1
20,-12,-37,1
20,-12,-36,2
20,-12,-29,1
20,-12,-28,1
20,-12,-27,1
20,-12,-16,1
20,-12,-15,2
20,-12,-14,2
20,-12,-13,2
20,-12,-12,2
20,-12,-11,3
20,-12,-10,1
20,-12,-9,2
20,-12,-8,6
20,-12,-7,1
20,-12,-6,3
20,-12,-5,2
20,-12,11,7
20,-12,12,3
20,-12,13,1
20,-12,14,1
20,-12,15,1
20,-12,16,1
20,-12,17,1
20,-12,19,2
20,-12,20,3
20,-12,21,2
20,-12,22,1
20,-12,26,1
20,-12,30,1
20,-12,35,1
20,-11,-76,1
20,-11,-64,1
20,-11,-43,1
20,-11,-41,1
20,-11,-32,1
20,-11,-30,1
20,-11,-28,1
20,-11,-22,3
20,-11,-21,1
20,-11,-14,1
20,-11,-13,7
20,-11,-12,3
20,-11,-11,3
20,-11,-10,5
20,-11,-9,9
20,-11,-7,1
20,-11,-6,1
20,-11,-5,4
20,-11,-4,1
20,-11,-3,1
20,-11,5,1
20,-11,6,5
20,-11,7,3
20,-11,8,2
20,-11,9,2
20,-11,10,2
20,-11,11,6
20,-11,14,3
20,-11,15,3
20,-11,16,2
20,-11,18,2
20,-11,21,1
20,-11,23,1
20,-11,28,2
20,-11,29,1
20,-11,43,1
20,-11,45,1
20,-10,-64,2
20,-10,-54,1
20,-10,-44,1
20,-10,-40,2
20,-10,-33,1
20,-10,-29,1
20,-10,-26,1
20,-10,-22,1
20,-10,-21,1
20,-10,-19,1
20,-10,-16,4
20,-10,-15,2
20,-10,-14,2
20,-10,-13,6
20,-10,-12,1
20,-10,-10,4
20,-10,-9,3
20,-10,-8,5
20,-10,-7,4
20,-10,-6,4
20,-10,-5,4
20,-10,-4,1
20,-10,5,5
20,-10,6,5
20,-10,7,2
20,-10,8,1
20,-10,9,1
20,-10,10,2
20,-10,11,2
20,-10,12,2
20,-10,13,3
20,-10,15,3
20,-10,16,5
20,-10,18,2
20,-10,24,1
20,-9,-65,1
20,-9,-43,1
20,-9,-30,1
20,-9,-28,1
20,-9,-27,1
20,-9,-26,1
20,-9,-25,2
20,-9,-24,3
20,-9,-23,2
20,-9,-21,1
20,-9,-20,3
20,-9,-18,2
20,-9,-17,1
20,-9,-16,2
20,-9,-15,9
20,-9,-13,2
20,-9,-12,9
20,-9,-11,8
20,-9,-10,11
20,-9,-9,7
20,-9,-8,8
20,-9,-7,1
20,-9,-6,4
20,-9,-5,7
20,-9,-4,6
20,-9,-3,1
20,-9,4,4
20,-9,5,6
20,-9,6,1
20,-9,7,2
20,-9,8,1
20,-9,9,5
20,-9,10,8
20,-9,11,1
20,-9,12,4
20,-9,13,7
20,-9,15,3
20,-9,16,1
20,-9,17,1
20,-9,18,4
20,-9,23,2
20,-9,25,1
20,-9,30,1
20,-9,53,1
20,-8,-68,1
20,-8,-38,1
20,-8,-37,1
20,-8,-35,1
20,-8,-32,2
20,-8,-31,2
20,-8,-30,1
20,-8,-29,2
20,-8,-28,1
20,-8,-26,1
20,-8,-23,2
20,-8,-18,2
20,-8,-17,1
20,-8,-16,2
20,-8,-15,2
20,-8,-14,3
20,-8,-13,7
20,-8,-12,13
20,-8,-11,16
20,-8,-10,10
20,-8,-9,8
20,-8,-8,9
20,-8,-7,8
20,-8,-6,4
20,-8,-5,4
20,-8,-4,7
20,-8,-3,5
20,-8,5,7
20,-8,6,2
20,-8,7,9
20,-8,8,15
20,-8,9,13
20,-8,10,6
20,-8,11,7
20,-8,12,7
20,-8,13,2
20,-8,15,2
20,-8,16,2
20,-8,17,3
20,-8,18,2
20,-8,20,2
20,-8,22,2
20,-8,24,2
20,-8,25,1
20,-8,26,1
20,-8,33,2
20,-8,37,1
20,-8,40,1
20,-7,-62,1
20,-7,-37,1
20,-7,-34,1
20,-7,-33,2
20,-7,-32,2
20,-7,-29,1
20,-7,-28,4
20,-7,-27,2
20,-7,-26,3
20,-7,-25,2
20,-7,-23,2
20,-7,-17,3
20,-7,-16,7
20,-7,-15,7
20,-7,-14,5
20,-7,-13,1
20,-7,-12,7
20,-7,-11,10
20,-7,-10,7
20,-7,-9,13
20,-7,-8,21
20,-7,-7,23
20,-7,-6,5
20,-7,-5,5
20,-7,-4,7
20,-7,-3,2
20,-7,-2,5
20,-7,-1,1
20,-7,3,1
20,-7,4,6
20,-7,5,5
20,-7,6,4
20,-7,7,7
20,-7,8,18
20,-7,9,13
20,-7,10,6
20,-7,11,5
20,-7,12,5
20,-7,13,1
20,-7,14,9
20,-7,15,2
20,-7,16,3
20,-7,18,1
20,-7,32,1
20,-7,33,1
20,-7,41,1
20,-6,-35,1
20,-6,-32,1
20,-6,-31,1
20,-6,-29,1
20,-6,-28,1
20,-6,-27,1
20,-6,-25,2
20,-6,-22,5
20,-6,-21,4
20,-6,-18,2
20,-6,-17,6
20,-6,-16,1
20,-6,-15,1
20,-6,-14,1
20,-6,-13,4
20,-6,-12,1
20,-6,-11,5
20,-6,-10,2
20,-6,-9,14
20,-6,-8,16
20,-6,-7,10
20,-6,-6,6
20,-6,-5,1
20,-6,-4,6
20,-6,-3,3
20,-6,-2,1
20,-6,4,1
20,-6,6,1
20,-6,7,4
20,-6,8,19
20,-6,10,6
20,-6,11,3
20,-6,14,1
20,-6,15,1
20,-6,16,1
20,-6,17,4
20,-6,18,2
20,-6,19,2
20,-6,20,3
20,-6,21,1
20,-6,22,1
20,-6,25,1
20,-5,-38,1
20,-5,-36,1
20,-5,-35,1
20,-5,-32,1
20,-5,-27,2
20,-5,-26,1
20,-5,-25,1
20,-5,-24,2
20,-5,-23,5
20,-5,-21,3
20,-5,-20,4
20,-5,-16,1
20,-5,-15,3
20,-5,-14,10
20,-5,-13,9
20,-5,-12,13
20,-5,-11,25
20,-5,-10,15
20,-5,-9,11
20,-5,-8,4
20,-5,-7,21
20,-5,-6,14
20,-5,-5,9
20,-5,-4,2
20,-5,-3,1
20,-5,0,1
20,-5,5,1
20,-5,6,5
20,-5,7,1
20,-5,8,6
20,-5,9,1
20,-5,10,1
20,-5,12,4
20,-5,13,6
20,-5,15,1
20,-5,17,5
20,-5,18,2
20,-5,19,1
20,-5,23,2
20,-5,24,2
20,-5,25,2
20,-5,26,1
20,-4,-37,1
20,-4,-35,2
20,-4,-33,1
20,-4,-31,1
20,-4,-28,1
20,-4,-27,1
20,-4,-26,3
20,-4,-25,3
20,-4,-24,2
20,-4,-23,2
20,-4,-22,9
20,-4,-21,6
20,-4,-19,1
20,-4,-15,3
20,-4,-14,10
20,-4,-12,3
20,-4,-11,23
20,-4,-10,15
20,-4,-9,6
20,-4,-8,4
20,-4,-7,14
20,-4,-6,21
20,-4,-5,11
20,-4,-4,5
20,-4,-3,1
20,-4,4,1
20,-4,6,3
20,-4,7,2
20,-4,8,17
20,-4,9,6
20,-4,10,14
20,-4,11,15
20,-4,12,13
20,-4,13,20
20,-4,14,8
20,-4,15,4
20,-4,16,5
20,-4,18,1
20,-4,19,1
20,-4,20,3
20,-4,21,2
20,-3,-34,1
20,-3,-32,1
20,-3,-31,1
20,-3,-29,1
20,-3,-28,3
20,-3,-26,2
20,-3,-25,1
20,-3,-23,4
20,-3,-22,2
20,-3,-21,4
20,-3,-20,5
20,-3,-19,5
20,-3,-18,6
20,-3,-17,1
20,-3,-16,2
20,-3,-15,8
20,-3,-14,4
20,-3,-13,7
20,-3,-12,11
20,-3,-11,15
20,-3,-10,23
20,-3,-9,10
20,-3,-8,6
20,-3,-7,10
20,-3,-6,8
20,-3,-5,11
20,-3,-4,11
20,-3,-3,4
20,-3,-2,1
20,-3,-1,1
20,-3,4,4
20,-3,5,1
20,-3,6,8
20,-3,7,10
20,-3,8,9
20,-3,9,6
20,-3,10,17
20,-3,11,17
20,-3,12,21
20,-3,13,14
20,-3,14,1
20,-3,15,13
20,-3,16,10
