source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_epochs,rv_source
5308955099751277568,-7.375004229776533,-6.470739500242395,-0.19277948117104554,9.81127703559628,-2.421411812377754,13.13403611831504,-6.221440906094898,0.916760247067702,5.06376658916143,6.52,0.111,1.1569061,49.228428,1.379629,22,gaia_vari_cepheid
5307968631664881664,-7.367089954483005,-5.179809600878112,-0.11377810012532358,9.005800458526354,-2.528788394841627,29.839990736744667,-2.138802492164018,1.2811062119111296,3.5969386827988896,5.24,0.135,1.1415075,21.194452,2.3812006,28,gaia_vari_cepheid
5308298210294066176,-7.406328819538792,-4.863461825098172,0.015247379800712831,8.860415763795631,-2.5605477036623867,8.567232731062761,8.092047238233704,0.32643819107283056,1.283228794444892,4.92,0.04,0.9016349,17.782488,0.47297183,20,gaia_vari_cepheid
5307731377673085952,-7.56684476261414,-3.6118865242210187,-0.09353468952211991,8.384680311457942,-2.6962444778893393,-6.640084208248591,-11.387093029966962,0.5272431077516846,1.1174317325642464,3.66,0.043,0.920809,28.625378,0.8319559,18,gaia_vari_cepheid
5308216021795779584,-7.219618449956343,-5.623548599812304,-0.004234995688483127,9.151349049041947,-2.4798344451533496,22.716501568562673,-8.128880248894887,1.1878883526763513,3.0410496500645436,5.7,0.081,1.050856,32.04836,2.3818038,20,gaia_vari_cepheid
5257939993613539328,-7.117667479097341,-5.5968546049130214,-0.3099551147331599,9.054610527876724,-2.4752411747472545,10.263849600327449,9.17245485075577,0.9284382647924523,2.4701710580936562,5.7,0.054,1.1464612,19.747494,1.7851954,20,gaia_vari_cepheid
5260109123897149440,-7.217081436273154,-5.013906880970063,0.02560485227592862,8.787805566171654,-2.5344138707626827,-5.988461128593795,-2.7341728569089128,1.1627878823673727,3.4994395027338823,5.1,0.094,1.1842464,31.291027,1.8714916,21,gaia_vari_cepheid
5259873381716782080,-7.492296163354255,-3.3968725401309365,-0.011383439619382655,8.226374952146815,-2.7159297802986027,8.016246644289378,1.3838554124257598,0.3119132437145332,0.932541917078879,3.46,0.048,1.072456,7.5557995,0.7839002,31,gaia_vari_cepheid
5257664497238811648,-7.66327607455677,-2.3772094181473804,-0.1244115438338042,8.023523216929258,-2.840797246049523,12.748942684751665,-5.354798585990409,0.20721596187367147,1.3188452638813266,2.43,0.043,1.0175964,9.274982,1.3055499,13,gaia_vari_cepheid
5258996486831568896,-7.3361940162131765,-3.7322654912018005,-0.012308551374545177,8.231011380160876,-2.6709720860373647,-8.085518440543947,-3.2483805198586424,1.2701694001728125,2.414151969888217,3.82,0.122,1.0693828,15.755269,1.1669136,27,gaia_vari_cepheid
5355057622307185664,-7.627860801198828,-2.3417088233337577,0.06691971828487359,7.9792142856138915,-2.8437316019773333,-4.765081114685809,9.616794593757191,0.5910228600950125,3.8017542375331765,2.4,0.068,1.075225,-6.4469004,3.6602867,20,gaia_vari_cepheid
5258155016852593664,-6.889884288780043,-5.093473845596543,-0.17095751804404374,8.568195920294663,-2.504995211240383,-2.6621604197048634,-12.535023036901066,0.952411520791117,2.7957399290418805,5.25,0.085,1.2072475,32.995136,0.8534786,14,gaia_vari_cepheid
5258119798119217152,-4.671605578527527,-13.992150037905088,-0.5822265316666698,14.751412182044703,-1.8930327898871362,16.103626953332196,17.407726319880027,3.422176178619971,12.830425917055114,14.43,0.121,1.0666529,92.61943,3.7693958,15,gaia_vari_cepheid
